,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,wolves,sheep,grass,tick
2828,62,62,38,25,5,15,25,43,129.0,367.0,639.0,100
2829,62,62,38,25,5,15,25,43,138.0,11.0,2229.0,150
2830,62,62,38,25,5,15,25,44,81.0,255.0,915.0,50
2831,62,62,38,25,5,15,25,44,422.0,21.0,1851.0,100
2832,62,62,38,25,5,15,25,44,0.0,34.0,2165.0,150
2833,62,62,38,25,5,15,25,45,44.0,173.0,1221.0,50
2834,62,62,38,25,5,15,25,45,883.0,96.0,918.0,100
2835,62,62,38,25,5,15,25,45,0.0,3.0,2554.0,150
2836,62,62,38,25,5,15,25,46,70.0,139.0,1287.0,50
2837,62,62,38,25,5,15,25,46,513.0,80.0,1159.0,100
2838,62,62,38,25,5,15,25,46,0.0,38.0,2183.0,150
2839,62,62,38,25,5,15,25,47,82.0,235.0,936.0,50
2840,62,62,38,25,5,15,25,47,264.0,14.0,1892.0,100
2841,62,62,38,25,5,15,25,47,1.0,77.0,1820.0,150
2842,62,62,38,25,5,15,25,48,56.0,235.0,971.0,50
2843,62,62,38,25,5,15,25,48,450.0,15.0,1698.0,100
2844,62,62,38,25,5,15,25,48,0.0,135.0,1376.0,150
2845,62,62,38,25,5,15,25,49,78.0,211.0,955.0,50
2846,62,62,38,25,5,15,25,49,355.0,30.0,1723.0,100
2847,62,62,38,25,5,15,25,49,5.0,38.0,2126.0,150
2848,62,62,38,25,5,15,25,50,33.0,177.0,1190.0,50
2849,62,62,38,25,5,15,25,50,653.0,35.0,1321.0,100
2850,62,62,38,25,5,15,25,50,2.0,25.0,2237.0,150
2851,62,62,38,25,5,15,72,1,21.0,90.0,927.0,50
2852,62,62,38,25,5,15,72,1,173.0,443.0,178.0,100
2853,62,62,38,25,5,15,72,1,38.0,2.0,1356.0,150
2854,62,62,38,25,5,15,72,2,138.0,128.0,519.0,50
2855,62,62,38,25,5,15,72,2,137.0,102.0,862.0,100
2856,62,62,38,25,5,15,72,2,124.0,151.0,554.0,150
2857,62,62,38,25,5,15,72,3,94.0,249.0,401.0,50
2858,62,62,38,25,5,15,72,3,232.0,20.0,839.0,100
2859,62,62,38,25,5,15,72,3,0.0,73.0,1581.0,150
2860,62,62,38,25,5,15,72,4,43.0,156.0,717.0,50
2861,62,62,38,25,5,15,72,4,595.0,146.0,335.0,100
2862,62,62,38,25,5,15,72,4,0.0,2.0,1829.0,150
2863,62,62,38,25,5,15,72,5,72.0,186.0,529.0,50
2864,62,62,38,25,5,15,72,5,460.0,40.0,641.0,100
2865,62,62,38,25,5,15,72,5,7.0,87.0,1318.0,150
2866,62,62,38,25,5,15,72,6,109.0,214.0,391.0,50
2867,62,62,38,25,5,15,72,6,215.0,27.0,876.0,100
2868,62,62,38,25,5,15,72,6,0.0,187.0,890.0,150
2869,62,62,38,25,5,15,72,7,40.0,142.0,723.0,50
2870,62,62,38,25,5,15,72,7,468.0,91.0,389.0,100
2871,62,62,38,25,5,15,72,7,0.0,25.0,1725.0,150
2872,62,62,38,25,5,15,72,8,80.0,194.0,512.0,50
2873,62,62,38,25,5,15,72,8,551.0,38.0,581.0,100
2874,62,62,38,25,5,15,72,8,0.0,22.0,1833.0,150
2875,62,62,38,25,5,15,72,9,97.0,171.0,498.0,50
2876,62,62,38,25,5,15,72,9,259.0,69.0,710.0,100
2877,62,62,38,25,5,15,72,9,52.0,208.0,580.0,150
2878,62,62,38,25,5,15,72,10,78.0,237.0,483.0,50
2879,62,62,38,25,5,15,72,10,424.0,13.0,778.0,100
2880,62,62,38,25,5,15,72,10,5.0,50.0,1740.0,150
2881,62,62,38,25,5,15,72,11,90.0,213.0,494.0,50
2882,62,62,38,25,5,15,72,11,170.0,21.0,889.0,100
2883,62,62,38,25,5,15,72,11,0.0,173.0,987.0,150
2884,62,62,38,25,5,15,72,12,191.0,166.0,459.0,50
2885,62,62,38,25,5,15,72,12,103.0,70.0,927.0,100
2886,62,62,38,25,5,15,72,12,132.0,228.0,373.0,150
2887,62,62,38,25,5,15,72,13,79.0,112.0,720.0,50
2888,62,62,38,25,5,15,72,13,283.0,125.0,546.0,100
2889,62,62,38,25,5,15,72,13,26.0,75.0,1113.0,150
2890,62,62,38,25,5,15,72,14,68.0,219.0,485.0,50
2891,62,62,38,25,5,15,72,14,422.0,18.0,703.0,100
2892,62,62,38,25,5,15,72,14,0.0,50.0,1774.0,150
2893,62,62,38,25,5,15,72,15,98.0,114.0,865.0,50
2894,62,62,38,25,5,15,72,15,274.0,154.0,417.0,100
2895,62,62,38,25,5,15,72,15,73.0,82.0,977.0,150
2896,62,62,38,25,5,15,72,16,58.0,190.0,554.0,50
2897,62,62,38,25,5,15,72,16,523.0,27.0,590.0,100
2898,62,62,38,25,5,15,72,16,2.0,63.0,1651.0,150
2899,62,62,38,25,5,15,72,17,71.0,220.0,433.0,50
2900,62,62,38,25,5,15,72,17,423.0,26.0,722.0,100
2901,62,62,38,25,5,15,72,17,1.0,76.0,1474.0,150
2902,62,62,38,25,5,15,72,18,87.0,191.0,526.0,50
2903,62,62,38,25,5,15,72,18,238.0,38.0,784.0,100
2904,62,62,38,25,5,15,72,18,6.0,134.0,983.0,150
2905,62,62,38,25,5,15,72,19,53.0,212.0,476.0,50
2906,62,62,38,25,5,15,72,19,476.0,27.0,696.0,100
2907,62,62,38,25,5,15,72,19,0.0,53.0,1617.0,150
2908,62,62,38,25,5,15,72,20,50.0,204.0,608.0,50
2909,62,62,38,25,5,15,72,20,625.0,52.0,424.0,100
2910,62,62,38,25,5,15,72,20,3.0,69.0,1490.0,150
2911,62,62,38,25,5,15,72,21,107.0,271.0,346.0,50
2912,62,62,38,25,5,15,72,21,211.0,22.0,890.0,100
2913,62,62,38,25,5,15,72,21,0.0,65.0,1566.0,150
2914,62,62,38,25,5,15,72,22,46.0,184.0,624.0,50
2915,62,62,38,25,5,15,72,22,445.0,40.0,595.0,100
2916,62,62,38,25,5,15,72,22,7.0,108.0,1238.0,150
2917,62,62,38,25,5,15,72,23,68.0,174.0,633.0,50
2918,62,62,38,25,5,15,72,23,471.0,30.0,592.0,100
2919,62,62,38,25,5,15,72,23,0.0,34.0,1804.0,150
2920,62,62,38,25,5,15,72,24,81.0,257.0,428.0,50
2921,62,62,38,25,5,15,72,24,232.0,25.0,821.0,100
2922,62,62,38,25,5,15,72,24,1.0,139.0,1091.0,150
2923,62,62,38,25,5,15,72,25,74.0,206.0,538.0,50
2924,62,62,38,25,5,15,72,25,551.0,42.0,559.0,100
2925,62,62,38,25,5,15,72,25,3.0,34.0,1769.0,150
2926,62,62,38,25,5,15,72,26,47.0,128.0,704.0,50
2927,62,62,38,25,5,15,72,26,589.0,109.0,375.0,100
2928,62,62,38,25,5,15,72,26,4.0,6.0,1762.0,150
2929,62,62,38,25,5,15,72,27,53.0,222.0,562.0,50
2930,62,62,38,25,5,15,72,27,389.0,35.0,625.0,100
2931,62,62,38,25,5,15,72,27,18.0,97.0,1435.0,150
2932,62,62,38,25,5,15,72,28,61.0,97.0,868.0,50
2933,62,62,38,25,5,15,72,28,251.0,295.0,302.0,100
2934,62,62,38,25,5,15,72,28,13.0,5.0,1416.0,150
2935,62,62,38,25,5,15,72,29,97.0,172.0,562.0,50
2936,62,62,38,25,5,15,72,29,431.0,84.0,493.0,100
2937,62,62,38,25,5,15,72,29,8.0,58.0,1372.0,150
2938,62,62,38,25,5,15,72,30,52.0,215.0,493.0,50
2939,62,62,38,25,5,15,72,30,505.0,22.0,581.0,100
2940,62,62,38,25,5,15,72,30,0.0,22.0,1969.0,150
2941,62,62,38,25,5,15,72,31,59.0,286.0,380.0,50
2942,62,62,38,25,5,15,72,31,407.0,15.0,795.0,100
2943,62,62,38,25,5,15,72,31,0.0,95.0,1478.0,150
2944,62,62,38,25,5,15,72,32,50.0,192.0,683.0,50
2945,62,62,38,25,5,15,72,32,296.0,32.0,619.0,100
2946,62,62,38,25,5,15,72,32,7.0,177.0,1053.0,150
2947,62,62,38,25,5,15,72,33,64.0,202.0,552.0,50
2948,62,62,38,25,5,15,72,33,496.0,49.0,589.0,100
2949,62,62,38,25,5,15,72,33,9.0,57.0,1625.0,150
2950,62,62,38,25,5,15,72,34,39.0,165.0,702.0,50
2951,62,62,38,25,5,15,72,34,577.0,34.0,489.0,100
2952,62,62,38,25,5,15,72,34,0.0,38.0,1818.0,150
2953,62,62,38,25,5,15,72,35,55.0,171.0,611.0,50
2954,62,62,38,25,5,15,72,35,428.0,69.0,560.0,100
2955,62,62,38,25,5,15,72,35,6.0,41.0,1612.0,150
2956,62,62,38,25,5,15,72,36,77.0,96.0,812.0,50
2957,62,62,38,25,5,15,72,36,299.0,259.0,279.0,100
2958,62,62,38,25,5,15,72,36,7.0,27.0,1353.0,150
2959,62,62,38,25,5,15,72,37,118.0,230.0,385.0,50
2960,62,62,38,25,5,15,72,37,224.0,15.0,969.0,100
2961,62,62,38,25,5,15,72,37,4.0,107.0,1315.0,150
2962,62,62,38,25,5,15,72,38,122.0,232.0,454.0,50
2963,62,62,38,25,5,15,72,38,176.0,18.0,858.0,100
2964,62,62,38,25,5,15,72,38,0.0,69.0,1586.0,150
2965,62,62,38,25,5,15,72,39,152.0,191.0,445.0,50
2966,62,62,38,25,5,15,72,39,135.0,50.0,916.0,100
2967,62,62,38,25,5,15,72,39,19.0,335.0,415.0,150
2968,62,62,38,25,5,15,72,40,68.0,201.0,524.0,50
2969,62,62,38,25,5,15,72,40,329.0,30.0,738.0,100
2970,62,62,38,25,5,15,72,40,0.0,120.0,1163.0,150
2971,62,62,38,25,5,15,72,41,67.0,137.0,649.0,50
2972,62,62,38,25,5,15,72,41,348.0,198.0,363.0,100
2973,62,62,38,25,5,15,72,41,17.0,39.0,1302.0,150
2974,62,62,38,25,5,15,72,42,36.0,198.0,622.0,50
2975,62,62,38,25,5,15,72,42,790.0,53.0,388.0,100
2976,62,62,38,25,5,15,72,42,0.0,16.0,1942.0,150
2977,62,62,38,25,5,15,72,43,107.0,186.0,483.0,50
2978,62,62,38,25,5,15,72,43,220.0,22.0,931.0,100
2979,62,62,38,25,5,15,72,43,6.0,158.0,977.0,150
2980,62,62,38,25,5,15,72,44,115.0,120.0,716.0,50
2981,62,62,38,25,5,15,72,44,224.0,85.0,614.0,100
2982,62,62,38,25,5,15,72,44,55.0,152.0,762.0,150
2983,62,62,38,25,5,15,72,45,54.0,155.0,675.0,50
2984,62,62,38,25,5,15,72,45,525.0,127.0,363.0,100
2985,62,62,38,25,5,15,72,45,2.0,21.0,1690.0,150
2986,62,62,38,25,5,15,72,46,86.0,179.0,539.0,50
2987,62,62,38,25,5,15,72,46,423.0,46.0,611.0,100
2988,62,62,38,25,5,15,72,46,5.0,46.0,1638.0,150
2989,62,62,38,25,5,15,72,47,101.0,172.0,576.0,50
2990,62,62,38,25,5,15,72,47,355.0,74.0,622.0,100
2991,62,62,38,25,5,15,72,47,26.0,142.0,871.0,150
2992,62,62,38,25,5,15,72,48,102.0,239.0,448.0,50
2993,62,62,38,25,5,15,72,48,313.0,17.0,791.0,100
2994,62,62,38,25,5,15,72,48,2.0,119.0,1304.0,150
2995,62,62,38,25,5,15,72,49,64.0,179.0,594.0,50
2996,62,62,38,25,5,15,72,49,529.0,74.0,503.0,100
2997,62,62,38,25,5,15,72,49,0.0,10.0,1879.0,150
2998,62,62,38,25,5,15,72,50,58.0,160.0,685.0,50
2999,62,62,38,25,5,15,72,50,373.0,120.0,414.0,100
3000,62,62,38,25,5,15,72,50,24.0,86.0,1125.0,150
3001,62,62,38,25,15,5,25,1,342.0,2320.0,187.0,50
3002,62,62,38,25,15,5,25,1,2404.0,0.0,2419.0,100
3003,62,62,38,25,15,5,25,1,673.0,0.0,2601.0,150
3004,62,62,38,25,15,5,25,2,332.0,2224.0,216.0,50
3005,62,62,38,25,15,5,25,2,2477.0,0.0,2428.0,100
3006,62,62,38,25,15,5,25,2,683.0,0.0,2601.0,150
3007,62,62,38,25,15,5,25,3,268.0,3047.0,193.0,50
3008,62,62,38,25,15,5,25,3,2473.0,0.0,2149.0,100
3009,62,62,38,25,15,5,25,3,897.0,0.0,2601.0,150
3010,62,62,38,25,15,5,25,4,401.0,1835.0,247.0,50
3011,62,62,38,25,15,5,25,4,2376.0,0.0,2534.0,100
3012,62,62,38,25,15,5,25,4,420.0,0.0,2601.0,150
3013,62,62,38,25,15,5,25,5,393.0,2111.0,246.0,50
3014,62,62,38,25,15,5,25,5,2454.0,0.0,2514.0,100
3015,62,62,38,25,15,5,25,5,553.0,0.0,2601.0,150
3016,62,62,38,25,15,5,25,6,355.0,2202.0,218.0,50
3017,62,62,38,25,15,5,25,6,2420.0,0.0,2449.0,100
3018,62,62,38,25,15,5,25,6,585.0,0.0,2601.0,150
3019,62,62,38,25,15,5,25,7,283.0,2617.0,190.0,50
3020,62,62,38,25,15,5,25,7,2526.0,0.0,2176.0,100
3021,62,62,38,25,15,5,25,7,801.0,0.0,2601.0,150
3022,62,62,38,25,15,5,25,8,328.0,2215.0,219.0,50
3023,62,62,38,25,15,5,25,8,2262.0,0.0,2356.0,100
3024,62,62,38,25,15,5,25,8,621.0,0.0,2601.0,150
3025,62,62,38,25,15,5,25,9,285.0,2844.0,202.0,50
3026,62,62,38,25,15,5,25,9,2366.0,0.0,2258.0,100
3027,62,62,38,25,15,5,25,9,866.0,0.0,2601.0,150
3028,62,62,38,25,15,5,25,10,314.0,2320.0,211.0,50
3029,62,62,38,25,15,5,25,10,2522.0,0.0,2428.0,100
3030,62,62,38,25,15,5,25,10,630.0,0.0,2601.0,150
3031,62,62,38,25,15,5,25,11,320.0,2268.0,246.0,50
3032,62,62,38,25,15,5,25,11,2351.0,0.0,2329.0,100
3033,62,62,38,25,15,5,25,11,775.0,0.0,2601.0,150
3034,62,62,38,25,15,5,25,12,301.0,2553.0,210.0,50
3035,62,62,38,25,15,5,25,12,2291.0,0.0,2110.0,100
3036,62,62,38,25,15,5,25,12,861.0,0.0,2601.0,150
3037,62,62,38,25,15,5,25,13,357.0,2150.0,190.0,50
3038,62,62,38,25,15,5,25,13,2245.0,0.0,2392.0,100
3039,62,62,38,25,15,5,25,13,662.0,0.0,2601.0,150
3040,62,62,38,25,15,5,25,14,378.0,1973.0,215.0,50
3041,62,62,38,25,15,5,25,14,2441.0,0.0,2470.0,100
3042,62,62,38,25,15,5,25,14,507.0,0.0,2601.0,150
3043,62,62,38,25,15,5,25,15,330.0,2378.0,213.0,50
3044,62,62,38,25,15,5,25,15,2499.0,0.0,2363.0,100
3045,62,62,38,25,15,5,25,15,566.0,0.0,2601.0,150
3046,62,62,38,25,15,5,25,16,327.0,2506.0,154.0,50
3047,62,62,38,25,15,5,25,16,2293.0,0.0,2392.0,100
3048,62,62,38,25,15,5,25,16,720.0,0.0,2601.0,150
3049,62,62,38,25,15,5,25,17,309.0,2196.0,213.0,50
3050,62,62,38,25,15,5,25,17,2374.0,0.0,2270.0,100
3051,62,62,38,25,15,5,25,17,717.0,0.0,2601.0,150
3052,62,62,38,25,15,5,25,18,327.0,2419.0,173.0,50
3053,62,62,38,25,15,5,25,18,2396.0,0.0,2388.0,100
3054,62,62,38,25,15,5,25,18,635.0,0.0,2601.0,150
3055,62,62,38,25,15,5,25,19,314.0,2388.0,183.0,50
3056,62,62,38,25,15,5,25,19,2355.0,0.0,2296.0,100
3057,62,62,38,25,15,5,25,19,777.0,0.0,2601.0,150
3058,62,62,38,25,15,5,25,20,389.0,1893.0,240.0,50
3059,62,62,38,25,15,5,25,20,2282.0,0.0,2543.0,100
3060,62,62,38,25,15,5,25,20,539.0,0.0,2601.0,150
3061,62,62,38,25,15,5,25,21,366.0,2184.0,203.0,50
3062,62,62,38,25,15,5,25,21,2374.0,0.0,2451.0,100
3063,62,62,38,25,15,5,25,21,508.0,0.0,2601.0,150
3064,62,62,38,25,15,5,25,22,347.0,2193.0,213.0,50
3065,62,62,38,25,15,5,25,22,2464.0,0.0,2397.0,100
3066,62,62,38,25,15,5,25,22,593.0,0.0,2601.0,150
3067,62,62,38,25,15,5,25,23,338.0,2180.0,195.0,50
3068,62,62,38,25,15,5,25,23,2281.0,0.0,2331.0,100
3069,62,62,38,25,15,5,25,23,714.0,0.0,2601.0,150
3070,62,62,38,25,15,5,25,24,242.0,2694.0,233.0,50
3071,62,62,38,25,15,5,25,24,2174.0,1.0,2083.0,100
3072,62,62,38,25,15,5,25,24,999.0,0.0,2601.0,150
3073,62,62,38,25,15,5,25,25,318.0,2561.0,170.0,50
3074,62,62,38,25,15,5,25,25,2515.0,0.0,2362.0,100
3075,62,62,38,25,15,5,25,25,681.0,0.0,2601.0,150
3076,62,62,38,25,15,5,25,26,333.0,2133.0,206.0,50
3077,62,62,38,25,15,5,25,26,2350.0,0.0,2420.0,100
3078,62,62,38,25,15,5,25,26,608.0,0.0,2601.0,150
3079,62,62,38,25,15,5,25,27,246.0,3094.0,166.0,50
3080,62,62,38,25,15,5,25,27,2186.0,0.0,2025.0,100
3081,62,62,38,25,15,5,25,27,1026.0,0.0,2601.0,150
3082,62,62,38,25,15,5,25,28,359.0,2322.0,192.0,50
3083,62,62,38,25,15,5,25,28,2365.0,0.0,2459.0,100
3084,62,62,38,25,15,5,25,28,522.0,0.0,2601.0,150
3085,62,62,38,25,15,5,25,29,333.0,2290.0,226.0,50
3086,62,62,38,25,15,5,25,29,2442.0,0.0,2434.0,100
3087,62,62,38,25,15,5,25,29,546.0,0.0,2601.0,150
3088,62,62,38,25,15,5,25,30,259.0,2830.0,184.0,50
3089,62,62,38,25,15,5,25,30,2275.0,0.0,2173.0,100
3090,62,62,38,25,15,5,25,30,873.0,0.0,2601.0,150
3091,62,62,38,25,15,5,25,31,395.0,1796.0,211.0,50
3092,62,62,38,25,15,5,25,31,2244.0,0.0,2494.0,100
3093,62,62,38,25,15,5,25,31,533.0,0.0,2601.0,150
3094,62,62,38,25,15,5,25,32,311.0,2466.0,198.0,50
3095,62,62,38,25,15,5,25,32,2473.0,0.0,2288.0,100
3096,62,62,38,25,15,5,25,32,763.0,0.0,2601.0,150
3097,62,62,38,25,15,5,25,33,343.0,2265.0,204.0,50
3098,62,62,38,25,15,5,25,33,2282.0,0.0,2409.0,100
3099,62,62,38,25,15,5,25,33,622.0,0.0,2601.0,150
3100,62,62,38,25,15,5,25,34,229.0,2948.0,227.0,50
3101,62,62,38,25,15,5,25,34,2402.0,0.0,2092.0,100
3102,62,62,38,25,15,5,25,34,901.0,0.0,2601.0,150
3103,62,62,38,25,15,5,25,35,315.0,2577.0,191.0,50
3104,62,62,38,25,15,5,25,35,2465.0,0.0,2369.0,100
3105,62,62,38,25,15,5,25,35,727.0,0.0,2601.0,150
3106,62,62,38,25,15,5,25,36,230.0,2923.0,191.0,50
3107,62,62,38,25,15,5,25,36,2169.0,0.0,1885.0,100
3108,62,62,38,25,15,5,25,36,1161.0,0.0,2601.0,150
3109,62,62,38,25,15,5,25,37,466.0,1520.0,293.0,50
3110,62,62,38,25,15,5,25,37,2126.0,0.0,2550.0,100
3111,62,62,38,25,15,5,25,37,327.0,0.0,2601.0,150
3112,62,62,38,25,15,5,25,38,322.0,2518.0,219.0,50
3113,62,62,38,25,15,5,25,38,2460.0,0.0,2448.0,100
3114,62,62,38,25,15,5,25,38,572.0,0.0,2601.0,150
3115,62,62,38,25,15,5,25,39,371.0,2200.0,194.0,50
3116,62,62,38,25,15,5,25,39,2383.0,0.0,2384.0,100
3117,62,62,38,25,15,5,25,39,585.0,0.0,2601.0,150
3118,62,62,38,25,15,5,25,40,328.0,2397.0,218.0,50
3119,62,62,38,25,15,5,25,40,2514.0,0.0,2373.0,100
3120,62,62,38,25,15,5,25,40,614.0,0.0,2601.0,150
3121,62,62,38,25,15,5,25,41,351.0,2183.0,200.0,50
3122,62,62,38,25,15,5,25,41,2293.0,0.0,2506.0,100
3123,62,62,38,25,15,5,25,41,546.0,0.0,2601.0,150
3124,62,62,38,25,15,5,25,42,344.0,2217.0,229.0,50
3125,62,62,38,25,15,5,25,42,2296.0,0.0,2431.0,100
3126,62,62,38,25,15,5,25,42,754.0,0.0,2601.0,150
3127,62,62,38,25,15,5,25,43,311.0,2334.0,209.0,50
3128,62,62,38,25,15,5,25,43,2423.0,0.0,2354.0,100
3129,62,62,38,25,15,5,25,43,745.0,0.0,2601.0,150
3130,62,62,38,25,15,5,25,44,354.0,2171.0,188.0,50
3131,62,62,38,25,15,5,25,44,2441.0,0.0,2462.0,100
3132,62,62,38,25,15,5,25,44,661.0,0.0,2601.0,150
3133,62,62,38,25,15,5,25,45,336.0,2301.0,178.0,50
3134,62,62,38,25,15,5,25,45,2272.0,0.0,2353.0,100
3135,62,62,38,25,15,5,25,45,808.0,0.0,2601.0,150
3136,62,62,38,25,15,5,25,46,352.0,2137.0,213.0,50
3137,62,62,38,25,15,5,25,46,2408.0,0.0,2435.0,100
3138,62,62,38,25,15,5,25,46,625.0,0.0,2601.0,150
3139,62,62,38,25,15,5,25,47,318.0,2323.0,184.0,50
3140,62,62,38,25,15,5,25,47,2447.0,0.0,2337.0,100
3141,62,62,38,25,15,5,25,47,677.0,0.0,2601.0,150
3142,62,62,38,25,15,5,25,48,542.0,1303.0,285.0,50
3143,62,62,38,25,15,5,25,48,1912.0,0.0,2596.0,100
3144,62,62,38,25,15,5,25,48,242.0,0.0,2601.0,150
3145,62,62,38,25,15,5,25,49,277.0,2766.0,213.0,50
3146,62,62,38,25,15,5,25,49,2445.0,0.0,2235.0,100
3147,62,62,38,25,15,5,25,49,825.0,0.0,2601.0,150
3148,62,62,38,25,15,5,25,50,337.0,2230.0,211.0,50
3149,62,62,38,25,15,5,25,50,2451.0,0.0,2412.0,100
3150,62,62,38,25,15,5,25,50,688.0,0.0,2601.0,150
3151,62,62,38,25,15,5,72,1,377.0,524.0,86.0,50
3152,62,62,38,25,15,5,72,1,613.0,0.0,1970.0,100
3153,62,62,38,25,15,5,72,1,60.0,0.0,2599.0,150
3154,62,62,38,25,15,5,72,2,384.0,572.0,80.0,50
3155,62,62,38,25,15,5,72,2,697.0,0.0,2003.0,100
3156,62,62,38,25,15,5,72,2,41.0,0.0,2598.0,150
3157,62,62,38,25,15,5,72,3,288.0,712.0,62.0,50
3158,62,62,38,25,15,5,72,3,766.0,0.0,1861.0,100
3159,62,62,38,25,15,5,72,3,112.0,0.0,2580.0,150
3160,62,62,38,25,15,5,72,4,325.0,616.0,77.0,50
3161,62,62,38,25,15,5,72,4,649.0,0.0,1929.0,100
3162,62,62,38,25,15,5,72,4,66.0,0.0,2588.0,150
3163,62,62,38,25,15,5,72,5,325.0,499.0,80.0,50
3164,62,62,38,25,15,5,72,5,766.0,0.0,1974.0,100
3165,62,62,38,25,15,5,72,5,46.0,0.0,2583.0,150
3166,62,62,38,25,15,5,72,6,285.0,809.0,57.0,50
3167,62,62,38,25,15,5,72,6,763.0,3.0,1895.0,100
3168,62,62,38,25,15,5,72,6,96.0,0.0,2573.0,150
3169,62,62,38,25,15,5,72,7,378.0,563.0,68.0,50
3170,62,62,38,25,15,5,72,7,716.0,0.0,1981.0,100
3171,62,62,38,25,15,5,72,7,68.0,0.0,2599.0,150
3172,62,62,38,25,15,5,72,8,341.0,601.0,44.0,50
3173,62,62,38,25,15,5,72,8,733.0,0.0,2044.0,100
3174,62,62,38,25,15,5,72,8,61.0,0.0,2601.0,150
3175,62,62,38,25,15,5,72,9,311.0,748.0,66.0,50
3176,62,62,38,25,15,5,72,9,779.0,0.0,1842.0,100
3177,62,62,38,25,15,5,72,9,61.0,0.0,2582.0,150
3178,62,62,38,25,15,5,72,10,364.0,611.0,81.0,50
3179,62,62,38,25,15,5,72,10,708.0,0.0,1982.0,100
3180,62,62,38,25,15,5,72,10,41.0,0.0,2596.0,150
3181,62,62,38,25,15,5,72,11,417.0,474.0,85.0,50
3182,62,62,38,25,15,5,72,11,668.0,0.0,1994.0,100
3183,62,62,38,25,15,5,72,11,41.0,0.0,2601.0,150
3184,62,62,38,25,15,5,72,12,231.0,871.0,42.0,50
3185,62,62,38,25,15,5,72,12,935.0,2.0,1806.0,100
3186,62,62,38,25,15,5,72,12,84.0,0.0,2521.0,150
3187,62,62,38,25,15,5,72,13,399.0,551.0,67.0,50
3188,62,62,38,25,15,5,72,13,640.0,0.0,1983.0,100
3189,62,62,38,25,15,5,72,13,47.0,0.0,2592.0,150
3190,62,62,38,25,15,5,72,14,228.0,957.0,47.0,50
3191,62,62,38,25,15,5,72,14,882.0,0.0,1779.0,100
3192,62,62,38,25,15,5,72,14,72.0,0.0,2555.0,150
3193,62,62,38,25,15,5,72,15,324.0,604.0,72.0,50
3194,62,62,38,25,15,5,72,15,789.0,0.0,1972.0,100
3195,62,62,38,25,15,5,72,15,66.0,0.0,2600.0,150
3196,62,62,38,25,15,5,72,16,295.0,680.0,63.0,50
3197,62,62,38,25,15,5,72,16,790.0,0.0,1976.0,100
3198,62,62,38,25,15,5,72,16,64.0,0.0,2599.0,150
3199,62,62,38,25,15,5,72,17,386.0,615.0,72.0,50
3200,62,62,38,25,15,5,72,17,658.0,3.0,1977.0,100
3201,62,62,38,25,15,5,72,17,30.0,0.0,2548.0,150
3202,62,62,38,25,15,5,72,18,286.0,725.0,61.0,50
3203,62,62,38,25,15,5,72,18,764.0,7.0,1929.0,100
3204,62,62,38,25,15,5,72,18,74.0,50.0,2147.0,150
3205,62,62,38,25,15,5,72,19,325.0,591.0,73.0,50
3206,62,62,38,25,15,5,72,19,726.0,0.0,2013.0,100
3207,62,62,38,25,15,5,72,19,45.0,0.0,2594.0,150
3208,62,62,38,25,15,5,72,20,387.0,400.0,74.0,50
3209,62,62,38,25,15,5,72,20,636.0,1.0,2063.0,100
3210,62,62,38,25,15,5,72,20,62.0,0.0,2578.0,150
3211,62,62,38,25,15,5,72,21,441.0,498.0,77.0,50
3212,62,62,38,25,15,5,72,21,665.0,0.0,2030.0,100
3213,62,62,38,25,15,5,72,21,39.0,0.0,2599.0,150
3214,62,62,38,25,15,5,72,22,305.0,784.0,45.0,50
3215,62,62,38,25,15,5,72,22,771.0,0.0,1956.0,100
3216,62,62,38,25,15,5,72,22,58.0,0.0,2595.0,150
3217,62,62,38,25,15,5,72,23,281.0,772.0,54.0,50
3218,62,62,38,25,15,5,72,23,736.0,4.0,1909.0,100
3219,62,62,38,25,15,5,72,23,85.0,0.0,2567.0,150
3220,62,62,38,25,15,5,72,24,342.0,661.0,71.0,50
3221,62,62,38,25,15,5,72,24,784.0,0.0,1916.0,100
3222,62,62,38,25,15,5,72,24,63.0,0.0,2597.0,150
3223,62,62,38,25,15,5,72,25,279.0,719.0,64.0,50
3224,62,62,38,25,15,5,72,25,811.0,0.0,1957.0,100
3225,62,62,38,25,15,5,72,25,57.0,0.0,2561.0,150
3226,62,62,38,25,15,5,72,26,313.0,685.0,67.0,50
3227,62,62,38,25,15,5,72,26,774.0,0.0,1924.0,100
3228,62,62,38,25,15,5,72,26,48.0,0.0,2588.0,150
3229,62,62,38,25,15,5,72,27,357.0,428.0,82.0,50
3230,62,62,38,25,15,5,72,27,660.0,0.0,2032.0,100
3231,62,62,38,25,15,5,72,27,81.0,0.0,2586.0,150
3232,62,62,38,25,15,5,72,28,338.0,508.0,78.0,50
3233,62,62,38,25,15,5,72,28,759.0,0.0,1975.0,100
3234,62,62,38,25,15,5,72,28,58.0,0.0,2597.0,150
3235,62,62,38,25,15,5,72,29,322.0,584.0,69.0,50
3236,62,62,38,25,15,5,72,29,755.0,0.0,1964.0,100
3237,62,62,38,25,15,5,72,29,62.0,0.0,2563.0,150
3238,62,62,38,25,15,5,72,30,326.0,617.0,70.0,50
3239,62,62,38,25,15,5,72,30,762.0,0.0,1998.0,100
