,initial_number_sheep,initial_number_wolves,sheep_gain_from_food,wolf_gain_from_food,sheep_reproduce,wolf_reproduce,grass_regrowth,run,mean_wolves,mean_sheep,mean_grass,wolves,sheep,grass
1253,62,188,38,25,5,15,25,6,54.88333333333333,54.88333333333333,400.1666666666667,87.0,694.0,412.0
1254,62,188,38,25,5,15,25,7,42.4547619047619,42.4547619047619,501.16666666666663,0.0,222.0,1119.0
1255,62,188,38,25,5,15,25,8,46.5797619047619,46.5797619047619,428.66666666666663,33.0,466.0,539.0
1256,62,188,38,25,5,15,25,9,45.46865079365079,45.46865079365079,436.1111111111111,23.0,439.0,606.0
1257,62,188,38,25,5,15,25,10,43.16865079365079,43.16865079365079,420.311111111111,0.0,718.0,448.0
1258,62,188,38,25,5,15,25,11,43.16865079365079,43.16865079365079,442.40202020202014,0.0,396.0,691.0
1259,62,188,38,25,5,15,72,1,0.0,757.0,77.0,0.0,757.0,77.0
1260,62,188,38,25,5,15,72,2,63.5,63.5,98.5,127.0,512.0,120.0
1261,62,188,38,25,5,15,72,3,30.833333333333332,30.833333333333332,96.5,29.0,603.0,114.0
1262,62,188,38,25,5,15,72,4,45.08333333333333,45.08333333333333,86.5,86.0,829.0,74.0
1263,62,188,38,25,5,15,72,5,27.883333333333333,27.883333333333333,97.7,0.0,649.0,130.0
1264,62,188,38,25,5,15,72,6,38.04999999999999,38.04999999999999,86.7,61.0,790.0,64.0
1265,62,188,38,25,5,15,72,7,33.90714285714285,33.90714285714285,92.27142857142857,32.0,615.0,103.0
1266,62,188,38,25,5,15,72,8,29.90714285714285,29.90714285714285,92.52142857142857,0.0,686.0,105.0
1267,62,188,38,25,5,15,72,9,29.90714285714285,29.90714285714285,99.96587301587302,0.0,484.0,172.0
1268,62,188,38,25,15,5,25,1,567.0,0.0,2591.0,567.0,0.0,2591.0
1269,62,188,38,25,15,5,25,2,836.5,836.5,2570.0,1106.0,0.0,2549.0
1270,62,188,38,25,15,5,25,3,743.5,743.5,2576.3333333333335,827.0,0.0,2568.0
1271,62,188,38,25,15,5,25,4,761.5,761.5,2582.8333333333335,899.0,0.0,2594.0
1272,62,188,38,25,15,5,25,5,720.1,720.1,2578.6333333333337,692.0,0.0,2573.0
1273,62,188,38,25,15,5,25,6,730.9333333333334,730.9333333333334,2581.9666666666667,757.0,0.0,2593.0
1274,62,188,38,25,15,5,25,7,722.7904761904762,722.7904761904762,2581.680952380953,700.0,0.0,2591.0
1275,62,188,38,25,15,5,25,8,727.7904761904762,727.7904761904762,2582.0559523809525,740.0,0.0,2594.0
1276,62,188,38,25,15,5,25,9,721.7904761904762,721.7904761904762,2581.8337301587303,686.0,0.0,2592.0
1277,62,188,38,25,15,5,25,10,725.7904761904763,725.7904761904763,2581.13373015873,726.0,0.0,2585.0
1278,62,188,38,25,15,5,25,11,743.517748917749,743.517748917749,2581.4064574314575,921.0,0.0,2588.0
1279,62,188,38,25,15,5,25,12,733.8510822510824,733.8510822510824,2581.4897907647905,805.0,0.0,2589.0
1280,62,188,38,25,15,5,72,1,268.0,0.0,1778.0,268.0,0.0,1778.0
1281,62,188,38,25,15,5,72,2,277.5,277.5,1697.5,287.0,9.0,1617.0
1282,62,188,38,25,15,5,72,3,244.16666666666666,244.16666666666666,1807.1666666666667,187.0,0.0,1946.0
1283,62,188,38,25,15,5,72,4,264.4166666666667,264.4166666666667,1779.9166666666667,268.0,2.0,1837.0
1284,62,188,38,25,15,5,72,5,282.41666666666663,282.41666666666663,1729.7166666666667,358.0,0.0,1586.0
1285,62,188,38,25,15,5,72,6,265.25,265.25,1740.8833333333334,255.0,0.0,1653.0
1286,62,188,38,25,15,5,72,7,251.10714285714286,251.10714285714286,1800.5976190476192,156.0,0.0,2071.0
1287,62,188,38,25,15,5,72,8,262.2321428571429,262.2321428571429,1765.5976190476192,245.0,9.0,1791.0
1288,62,188,38,25,15,5,72,9,257.00992063492066,257.00992063492066,1760.7087301587303,198.0,3.0,1747.0
1289,62,188,38,25,15,5,72,10,291.1099206349207,291.1099206349207,1709.6087301587304,539.0,0.0,1236.0
1290,62,188,38,25,15,5,72,11,282.1099206349206,282.1099206349206,1734.1541847041847,440.0,0.0,1506.0
1291,62,188,38,25,15,5,72,12,275.6099206349206,275.6099206349206,1745.9041847041847,362.0,4.0,1647.0
1292,62,188,38,25,15,5,72,13,262.1483821733822,262.1483821733822,1753.7503385503385,187.0,0.0,1749.0
1293,62,188,38,25,15,5,72,14,268.3626678876679,268.3626678876679,1760.8931956931956,274.0,0.0,1849.0
1294,62,188,38,25,15,5,72,15,261.09600122100125,261.09600122100125,1774.2265290265289,165.0,0.0,2049.0
1295,62,188,38,25,15,5,72,16,265.53350122100125,265.53350122100125,1761.1640290265289,236.0,0.0,1840.0
1296,62,188,38,25,15,5,72,17,270.592324750413,270.592324750413,1763.0463819677052,322.0,4.0,1872.0
1297,62,188,38,25,15,5,72,18,269.59232475041307,269.59232475041307,1758.1019375232609,304.0,0.0,1783.0
1298,62,188,38,25,15,5,72,19,273.32916685567625,273.32916685567625,1760.944042786419,375.0,0.0,1837.0
1299,62,188,38,25,15,5,72,20,272.37916685567626,272.37916685567626,1756.744042786419,356.0,0.0,1753.0
1300,62,188,38,25,15,5,72,21,267.99821447472385,267.99821447472385,1752.6964237388,264.0,0.0,1668.0
1301,62,188,38,25,15,5,72,22,275.4527599292693,275.4527599292693,1753.6964237388,428.0,0.0,1690.0
1302,62,188,38,25,15,5,72,23,272.80058601622585,272.80058601622585,1762.4790324344522,367.0,0.0,1892.0
1303,62,188,38,25,15,5,72,24,267.88391934955916,267.88391934955916,1754.7290324344522,249.0,0.0,1706.0
1304,62,188,38,25,15,5,72,25,273.56391934955917,273.56391934955917,1757.409032434452,391.0,0.0,1773.0
1305,62,188,38,25,15,5,72,26,273.2946885803284,273.2946885803284,1758.985955511375,384.0,0.0,1814.0
1306,62,188,38,25,15,5,72,27,269.2206145062543,269.2206145062543,1752.6896592150788,274.0,0.0,1644.0
1307,62,188,38,25,15,5,72,28,266.22061450625426,266.22061450625426,1761.7968020722217,190.0,0.0,1899.0
1308,62,188,38,25,15,5,72,29,270.77233864418537,270.77233864418537,1752.0381813825663,322.0,3.0,1616.0
1309,62,188,38,25,15,5,72,30,267.539005310852,267.539005310852,1758.8715147158996,225.0,2.0,1821.0
1310,62,188,38,25,15,5,72,31,272.21642466569074,272.21642466569074,1754.6134501997708,370.0,0.0,1689.0
1311,62,188,38,25,15,5,72,32,266.56017466569074,266.56017466569074,1756.2072001997708,189.0,4.0,1740.0
1312,62,188,38,25,15,5,72,33,268.71168981720587,268.71168981720587,1759.2072001997708,260.0,3.0,1839.0
1313,62,188,38,25,15,5,72,34,273.1528662877941,273.1528662877941,1753.0013178468298,411.0,0.0,1628.0
1314,62,188,38,25,15,5,72,35,267.2385805735084,267.2385805735084,1762.4013178468297,204.0,0.0,1957.0
1315,62,188,38,25,15,5,72,36,272.01635835128616,272.01635835128616,1760.2902067357186,376.0,0.0,1881.0
1316,62,188,38,25,15,5,72,37,271.827169162097,271.827169162097,1752.8848013303134,369.0,0.0,1607.0
1317,62,188,38,25,15,5,72,38,267.0903270568338,267.0903270568338,1757.3058539618924,189.0,6.0,1775.0
1318,62,188,38,25,15,5,72,39,269.5518655183723,269.5518655183723,1757.5109821670205,285.0,0.0,1783.0
1319,62,188,38,25,15,5,72,40,272.3768655183723,272.3768655183723,1749.9359821670205,398.0,0.0,1480.0
1320,62,188,38,25,15,5,72,41,270.4988167378845,270.4988167378845,1755.3750065572644,321.0,1.0,1703.0
1321,62,188,38,25,15,5,72,42,268.6892929283607,268.6892929283607,1757.708339890598,245.0,0.0,1801.0
1322,62,188,38,25,15,5,72,43,272.9218510678956,272.9218510678956,1754.8711305882723,427.0,2.0,1679.0
1323,62,188,38,25,15,5,72,44,272.2854874315319,272.2854874315319,1753.3256760428178,399.0,2.0,1611.0
1324,62,188,38,25,15,5,72,45,269.0410429870875,269.0410429870875,1756.3923427094844,253.0,0.0,1749.0
1325,62,188,38,25,15,5,72,46,270.1062603783919,270.1062603783919,1755.0662557529627,302.0,0.0,1688.0
1326,62,188,38,25,15,5,72,47,268.61689867626427,268.61689867626427,1758.300298306154,232.0,0.0,1840.0
1327,62,188,38,25,15,5,72,48,271.2210653429309,271.2210653429309,1757.466964972821,357.0,0.0,1800.0
1328,62,188,38,25,15,5,72,49,267.363922485788,267.363922485788,1758.2016588503718,168.0,3.0,1836.0
1329,62,188,38,25,15,5,72,50,272.923922485788,272.923922485788,1756.541658850372,446.0,0.0,1753.0
1330,62,188,38,25,15,5,72,51,269.61019699559193,269.61019699559193,1757.7573451248818,277.0,0.0,1815.0
1331,62,188,38,25,15,5,72,52,271.3986585340535,271.3986585340535,1753.872729740266,370.0,0.0,1613.0
1332,62,188,38,25,15,5,72,53,270.81375287367615,270.81375287367615,1755.0802769100776,339.0,0.0,1677.0
1333,62,188,38,25,15,5,72,54,270.665604725528,270.665604725528,1752.1913880211887,331.0,3.0,1521.0
1334,62,188,38,25,15,5,72,55,269.0292410891644,269.0292410891644,1757.7004789302798,241.0,5.0,1824.0
1335,62,188,38,25,15,5,72,56,270.18995537487865,270.18995537487865,1757.5397646445654,306.0,0.0,1815.0
1336,62,188,38,25,15,5,72,57,269.90925362049273,269.90925362049273,1757.4169576270215,290.0,0.0,1808.0
1337,62,188,38,25,15,5,72,58,271.01270189635477,271.01270189635477,1754.34799210978,354.0,2.0,1630.0
1338,62,188,38,25,15,5,72,59,268.02965104889716,268.02965104889716,1756.8056192284241,178.0,0.0,1775.0
1339,62,188,38,25,15,5,72,60,268.42965104889714,268.42965104889714,1758.3722858950907,202.0,0.0,1869.0
1340,62,188,38,25,15,5,72,61,269.51161826201184,269.51161826201184,1755.618187534435,268.0,0.0,1701.0
1341,62,188,38,25,15,5,72,62,270.8825860039474,270.8825860039474,1756.5214133408867,353.0,2.0,1757.0
1342,62,188,38,25,15,5,72,63,267.96195108331244,267.96195108331244,1756.807127626601,169.0,5.0,1775.0
1343,62,188,38,25,15,5,72,64,271.16507608331244,271.16507608331244,1751.916502626601,374.0,2.0,1462.0
1344,62,188,38,25,15,5,72,65,269.9189222371586,269.9189222371586,1757.1472718573702,293.0,0.0,1802.0
1345,62,188,38,25,15,5,72,66,270.69164950988585,270.69164950988585,1755.556362766461,344.0,0.0,1697.0
1346,62,188,38,25,15,5,72,67,270.6170226442141,270.6170226442141,1754.5862135127297,339.0,0.0,1632.0
1347,62,188,38,25,15,15,25,1,33.0,384.0,1041.0,33.0,384.0,1041.0
1348,62,188,38,25,15,15,25,2,92.0,92.0,1075.0,151.0,341.0,1109.0
1349,62,188,38,25,15,15,25,3,161.0,161.0,923.6666666666666,358.0,590.0,655.0
1350,62,188,38,25,15,15,25,4,152.25,152.25,877.6666666666666,323.0,691.0,471.0
1351,62,188,38,25,15,15,25,5,145.25,145.25,817.6666666666666,288.0,1449.0,171.0
1352,62,188,38,25,15,15,25,6,112.58333333333333,112.58333333333333,1212.5,92.0,1.0,2540.0
1353,62,188,38,25,15,15,25,7,127.86904761904762,127.86904761904762,1214.7857142857142,199.0,1.0,2556.0
1354,62,188,38,25,15,15,25,8,131.61904761904762,131.61904761904762,993.0357142857142,229.0,423.0,782.0
1355,62,188,38,25,15,15,25,9,117.84126984126982,117.84126984126982,1105.0357142857142,105.0,126.0,1790.0
1356,62,188,38,25,15,15,25,10,112.14126984126983,112.14126984126983,1103.1357142857141,48.0,138.0,1771.0
1357,62,188,38,25,15,15,25,11,150.95945165945164,150.95945165945164,1029.7720779220779,475.0,227.0,964.0
1358,62,188,38,25,15,15,25,12,133.8761183261183,133.8761183261183,1018.0220779220778,270.0,399.0,823.0
1359,62,188,38,25,15,15,25,13,167.79919524919524,167.79919524919524,1011.3297702297702,711.0,231.0,736.0
1360,62,188,38,25,15,15,25,14,120.22776667776667,120.22776667776667,1114.9011988011987,45.0,73.0,2186.0
1361,62,188,38,25,15,15,25,15,119.09443334443333,119.09443334443333,1135.9011988011987,28.0,3.0,2501.0
1362,62,188,38,25,15,15,25,16,120.71943334443333,120.71943334443333,1085.088698801199,54.0,196.0,1688.0
1363,62,188,38,25,15,15,25,17,127.60178628560982,127.60178628560982,1040.3239929188458,171.0,343.0,927.0
1364,62,188,38,25,15,15,25,18,136.93511961894313,136.93511961894313,1100.2128818077347,339.0,21.0,2005.0
1365,62,188,38,25,15,15,25,19,120.46143540841683,120.46143540841683,1126.4760397024716,26.0,10.0,2504.0
1366,62,188,38,25,15,15,25,20,119.26143540841683,119.26143540841683,1122.5260397024717,2.0,25.0,2425.0
1367,62,188,38,25,15,15,25,21,122.97572112270254,122.97572112270254,1096.954611131043,80.0,104.0,1888.0
1368,62,188,38,25,15,15,25,22,119.3393574863389,119.3393574863389,1129.3182474946793,0.0,0.0,2600.0
1369,62,188,38,25,15,15,25,23,120.73066183416499,120.73066183416499,1113.4052040164188,32.0,55.0,2234.0
1370,62,188,38,25,15,15,25,24,119.48066183416499,119.48066183416499,1128.6968706830855,2.0,0.0,2601.0
1371,62,188,38,25,15,15,25,25,119.48066183416499,119.48066183416499,1122.4968706830853,2.0,34.0,2446.0
1372,62,188,38,25,15,15,72,1,74.0,150.0,1090.0,74.0,150.0,1090.0
1373,62,188,38,25,15,15,72,2,38.0,38.0,1246.5,2.0,115.0,1403.0
1374,62,188,38,25,15,15,72,3,63.666666666666664,63.666666666666664,1027.8333333333333,79.0,422.0,747.0
1375,62,188,38,25,15,15,72,4,87.66666666666666,87.66666666666666,1041.0833333333333,175.0,264.0,800.0
1376,62,188,38,25,15,15,72,5,108.46666666666665,108.46666666666665,985.2833333333332,279.0,474.0,521.0
1377,62,188,38,25,15,15,72,6,69.3,69.3,1089.283333333333,44.0,254.0,1145.0
1378,62,188,38,25,15,15,72,7,69.15714285714286,69.15714285714286,1093.283333333333,43.0,88.0,1173.0
1379,62,188,38,25,15,15,72,8,71.03214285714284,71.03214285714284,1067.658333333333,58.0,0.0,968.0
1380,62,188,38,25,15,15,72,9,71.69880952380952,71.69880952380952,1078.658333333333,64.0,173.0,1067.0
1381,62,188,38,25,15,15,72,10,65.5988095238095,65.5988095238095,1100.3583333333331,3.0,246.0,1284.0
1382,62,188,38,25,15,15,72,11,73.14426406926405,73.14426406926405,1085.3583333333331,86.0,184.0,1119.0
1383,62,188,38,25,15,15,72,12,67.64426406926405,67.64426406926405,1087.1083333333331,20.0,151.0,1140.0
1384,62,188,38,25,15,15,72,13,66.95195637695636,66.95195637695636,1080.4929487179486,11.0,31.0,1054.0
1385,62,188,38,25,15,15,72,14,80.73767066267065,80.73767066267065,1059.4929487179486,204.0,306.0,760.0
1386,62,188,38,25,15,15,72,15,119.80433732933732,119.80433732933732,1045.7596153846152,790.0,131.0,554.0
1387,62,188,38,25,15,15,72,16,79.17933732933732,79.17933732933732,1037.3221153846152,140.0,845.0,419.0
1388,62,188,38,25,15,15,72,17,74.00286674110203,74.00286674110203,1080.9691742081448,52.0,2.0,1161.0
1389,62,188,38,25,15,15,72,18,124.44731118554647,124.44731118554647,1037.1358408748115,960.0,232.0,372.0
1390,62,188,38,25,15,15,72,19,89.3946796065991,89.3946796065991,1038.7147882432325,294.0,607.0,402.0
1391,62,188,38,25,15,15,72,20,75.39467960659908,75.39467960659908,1087.3647882432326,14.0,141.0,1375.0
1392,62,188,38,25,15,15,72,21,75.68039389231338,75.68039389231338,1083.555264433709,20.0,142.0,1295.0
1393,62,188,38,25,15,15,72,22,78.72584843776794,78.72584843776794,1067.7825371609813,87.0,150.0,948.0
1394,62,188,38,25,15,15,72,23,78.94323974211575,78.94323974211575,1069.6086241175033,92.0,172.0,990.0
1395,62,188,38,25,15,15,72,24,88.44323974211575,88.44323974211575,1066.8586241175033,320.0,97.0,924.0
1396,62,188,38,25,15,15,72,25,80.88323974211575,80.88323974211575,1064.378624117503,131.0,273.0,862.0
1397,62,188,38,25,15,15,72,26,75.9217012805773,75.9217012805773,1087.378624117503,2.0,0.0,1460.0
1398,62,188,38,25,15,15,72,27,79.95873831761433,79.95873831761433,1066.6008463397256,111.0,206.0,899.0
1399,62,188,38,25,15,15,72,28,84.24445260332861,84.24445260332861,1060.4937034825828,231.0,263.0,728.0
1400,62,188,38,25,15,15,72,29,78.38238363781137,78.38238363781137,1075.1833586549963,61.0,111.0,1154.0
1401,62,188,38,25,15,15,72,30,79.24905030447805,79.24905030447805,1059.5833586549966,87.0,604.0,686.0
1402,62,188,38,25,15,15,72,31,76.6361470786716,76.6361470786716,1080.744648977577,6.0,9.0,1342.0
1403,62,188,38,25,15,15,72,32,91.6361470786716,91.6361470786716,1058.869648977577,486.0,175.0,642.0
1404,62,188,38,25,15,15,72,33,77.18160162412615,77.18160162412615,1072.4757095836376,9.0,334.0,1091.0
1405,62,188,38,25,15,15,72,34,77.50513103589084,77.50513103589084,1076.7698272306966,20.0,32.0,1237.0
1406,62,188,38,25,15,15,72,35,78.44798817874798,78.44798817874798,1063.9698272306964,53.0,332.0,789.0
1407,62,188,38,25,15,15,72,36,83.28132151208132,83.28132151208132,1063.8587161195856,227.0,186.0,785.0
1408,62,188,38,25,15,15,72,37,97.956997187757,97.956997187757,1058.0479053087745,770.0,129.0,570.0
1409,62,188,38,25,15,15,72,38,79.74647087196752,79.74647087196752,1069.1531684666693,78.0,358.0,992.0
1410,62,188,38,25,15,15,72,39,80.6182657437624,80.6182657437624,1069.8454761589771,112.0,175.0,1019.0
1411,62,188,38,25,15,15,72,40,82.51826574376238,82.51826574376238,1059.1454761589769,188.0,512.0,591.0
1412,62,188,38,25,15,15,72,41,85.66460720717701,85.66460720717701,1061.8771834760503,317.0,270.0,703.0
1413,62,188,38,25,15,15,72,42,79.83127387384368,79.83127387384368,1053.6390882379549,72.0,968.0,357.0
1414,62,188,38,25,15,15,72,43,79.27313433895996,79.27313433895996,1068.592576610048,48.0,0.0,1000.0
1415,62,188,38,25,15,15,72,44,79.27313433895996,79.27313433895996,1072.0698493373206,48.0,23.0,1153.0
1416,62,188,38,72,5,5,25,1,42.0,12.0,2459.0,42.0,12.0,2459.0
1417,62,188,38,72,5,5,25,2,42.0,42.0,2464.0,42.0,8.0,2469.0
1418,62,188,38,72,5,5,72,1,20.0,0.0,2446.0,20.0,0.0,2446.0
1419,62,188,38,72,5,5,72,2,28.0,28.0,2375.5,36.0,11.0,2305.0
1420,62,188,38,72,5,5,72,3,20.333333333333332,20.333333333333332,2458.5,13.0,0.0,2554.0
1421,62,188,38,72,5,5,72,4,21.083333333333332,21.083333333333332,2447.25,16.0,0.0,2509.0
1422,62,188,38,72,5,5,72,5,25.68333333333333,25.68333333333333,2419.25,39.0,10.0,2369.0
1423,62,188,38,72,5,5,72,6,22.849999999999998,22.849999999999998,2406.25,22.0,8.0,2291.0
1424,62,188,38,72,5,5,72,7,24.564285714285713,24.564285714285713,2426.8214285714284,34.0,0.0,2435.0
1425,62,188,38,72,5,5,72,8,23.689285714285713,23.689285714285713,2432.9464285714284,27.0,0.0,2484.0
1426,62,188,38,72,5,5,72,9,23.800396825396824,23.800396825396824,2420.390873015873,28.0,5.0,2371.0
1427,62,188,38,72,5,5,72,10,23.400396825396825,23.400396825396825,2434.9908730158727,24.0,0.0,2517.0
1428,62,188,38,72,5,5,72,11,26.036760461760466,26.036760461760466,2408.0817821067817,53.0,2.0,2221.0
1429,62,188,38,72,5,5,72,12,22.786760461760462,22.786760461760462,2431.415115440115,14.0,0.0,2501.0
1430,62,188,38,72,5,5,72,13,23.017529692529692,23.017529692529692,2437.1074231324233,17.0,0.0,2575.0
1431,62,188,38,72,5,5,72,14,25.946101121101123,25.946101121101123,2403.4645659895655,58.0,12.0,2104.0
1432,62,188,38,72,5,5,72,15,27.079434454434455,27.079434454434455,2396.6645659895657,75.0,16.0,2002.0
1433,62,188,38,72,5,5,72,16,22.829434454434455,22.829434454434455,2429.1645659895657,7.0,2.0,2522.0
1434,62,188,38,72,5,5,72,17,23.535316807375633,23.535316807375633,2431.341036577801,19.0,0.0,2559.0
1435,62,188,38,72,5,5,72,18,24.757539029597854,24.757539029597854,2425.1743699111344,41.0,0.0,2448.0
1436,62,188,38,72,5,5,72,19,23.020696924334697,23.020696924334697,2429.700685700608,8.0,0.0,2534.0
1437,62,188,38,72,5,5,72,20,23.820696924334698,23.820696924334698,2430.650685700608,24.0,0.0,2553.0
1438,62,188,38,72,5,5,72,21,23.77307787671565,23.77307787671565,2429.0792571291795,23.0,0.0,2520.0
1439,62,188,38,72,5,15,25,1,0.0,0.0,2601.0,0.0,0.0,2601.0
1440,62,188,38,72,5,15,25,2,0.0,0.0,2600.5,0.0,0.0,2600.0
1441,62,188,38,72,5,15,72,1,0.0,0.0,2448.0,0.0,0.0,2448.0
1442,62,188,38,72,15,5,25,1,725.0,0.0,2601.0,725.0,0.0,2601.0
1443,62,188,38,72,15,5,72,1,676.0,0.0,2141.0,676.0,0.0,2141.0
1444,62,188,38,72,15,15,25,1,0.0,0.0,2601.0,0.0,0.0,2601.0
1445,62,188,38,72,15,15,72,1,995.0,535.0,110.0,995.0,535.0,110.0
1446,62,188,38,72,15,15,72,2,548.0,548.0,232.0,101.0,805.0,354.0
1447,62,188,38,72,15,15,72,3,514.3333333333334,514.3333333333334,896.6666666666666,0.0,0.0,2348.0
1448,62,188,38,72,15,15,72,4,514.3333333333334,514.3333333333334,793.1666666666666,0.0,0.0,1934.0
1449,188,62,12,25,5,5,25,1,179.0,24.0,2101.0,179.0,24.0,2101.0
1450,188,62,12,25,5,5,25,2,192.5,192.5,2145.5,206.0,12.0,2190.0
1451,188,62,12,25,5,5,25,3,219.5,219.5,2076.8333333333335,287.0,19.0,1984.0
1452,188,62,12,25,5,5,25,4,235.5,235.5,2140.3333333333335,351.0,7.0,2238.0
1453,188,62,12,25,5,5,25,5,209.3,209.3,2141.7333333333336,220.0,13.0,2245.0
1454,188,62,12,25,5,5,25,6,212.96666666666667,212.96666666666667,2142.2333333333336,242.0,5.0,2248.0
1455,188,62,12,25,5,5,25,7,215.6809523809524,215.6809523809524,2105.804761904762,261.0,20.0,1993.0
1456,188,62,12,25,5,5,25,8,224.4309523809524,224.4309523809524,2117.554761904762,331.0,10.0,2087.0
1457,188,62,12,25,5,5,25,9,215.2087301587302,215.2087301587302,2111.33253968254,248.0,20.0,2031.0
1458,188,62,12,25,5,5,25,10,221.70873015873016,221.70873015873016,2104.7325396825395,313.0,20.0,1965.0
1459,188,62,12,25,5,5,25,11,220.6178210678211,220.6178210678211,2117.4598124098125,301.0,12.0,2105.0
1460,188,62,12,25,5,5,25,12,218.20115440115444,218.20115440115444,2117.959812409812,272.0,21.0,2111.0
1461,188,62,12,25,5,5,25,13,223.89346209346212,223.89346209346212,2125.6521201021196,346.0,5.0,2211.0
1462,188,62,12,25,5,5,25,14,210.1791763791764,210.1791763791764,2123.4378343878343,154.0,19.0,2180.0
1463,188,62,12,25,5,5,25,15,214.2458430458431,214.2458430458431,2130.9711677211676,215.0,8.0,2293.0
1464,188,62,12,25,5,5,25,16,218.6833430458431,218.6833430458431,2121.3461677211676,286.0,8.0,2139.0
1465,188,62,12,25,5,5,25,17,212.0362842223137,212.0362842223137,2113.287344191756,173.0,36.0,2002.0
1466,188,62,12,25,5,5,25,18,222.14739533342478,222.14739533342478,2125.9540108584224,355.0,7.0,2230.0
1467,188,62,12,25,5,5,25,19,219.14739533342478,219.14739533342478,2115.480326647896,298.0,15.0,2031.0
