density,directions,combination_number,ticks,burn_percentage,time_label,burn_percentage_noise,ticks_noise,mean_burn,mean_burn_noise,sd_burn,sd_burn_noise,trend_burn,trend_burn_noise,total_ticks,sample_size,sample_method,summarise_runs,datapoints,run
78,4,155,314,99.55855303494788,end,101.13985825518354,321,53.03691351612404,53.28814050634152,30.354826806267138,30.381044522474618,0.3380161543998081,0.3323567637846433,314,198,full,full,endpoints,2
78,4,155,314,99.66971803706498,end,101.98130063241254,321,52.91606872264613,52.873506721960716,30.62162928798972,30.585830176944288,0.3410014730167791,0.33558106452766895,314,198,full,full,endpoints,3
78,4,155,310,99.66885386643771,end,98.57784044969517,309,52.6698673503232,52.56194324472815,30.423508261382537,30.472737291753752,0.34243193467133415,0.33890796006140694,310,198,full,full,endpoints,4
78,4,155,312,99.59872896891676,end,96.54575834589502,312,52.85121530334795,52.77039134109586,30.514512571475297,30.597089940938456,0.3416708721212036,0.3374711344504249,312,198,full,full,endpoints,5
79,4,157,306,99.70383801752796,end,96.8243026184206,309,52.79636114880457,52.770589277361744,30.516190447956703,30.628044310740275,0.34823301006437885,0.3449150249162903,306,198,full,full,endpoints,1
79,4,157,310,99.64294359719196,end,94.5192698459425,303,53.02454819708316,53.12624071522089,30.42716322657921,30.302146326147618,0.34323496631162753,0.3372171303760687,310,198,full,full,endpoints,2
79,4,157,309,99.72561283163522,end,103.5885899629704,301,52.85508193124846,52.820794509041924,30.545059422667393,30.73991070767771,0.3456356011586517,0.3431468367966426,309,198,full,full,endpoints,3
79,4,157,312,99.74268253457704,end,98.99792034089522,318,53.396054465530185,53.55184772694602,30.642303751930303,30.978546489146506,0.3444486381488254,0.3430880338448783,312,198,full,full,endpoints,4
79,4,157,308,99.73402111711133,end,98.93250977821906,303,53.002455149428634,52.73093582239404,30.598690559341605,30.976111104302024,0.3474324674308475,0.3454064766796501,308,198,full,full,endpoints,5
80,4,159,306,99.77708337479848,end,103.89883150877967,305,53.1163447605422,53.55418254805523,30.63353272115693,30.693616070217033,0.3503093309710075,0.34516668836270537,306,198,full,full,endpoints,1
80,4,159,310,99.7190731406029,end,97.86338203536823,303,53.172513257421166,53.149690765192666,30.601408696193445,30.652791138169825,0.34549837801416766,0.3397960743752728,310,198,full,full,endpoints,2
80,4,159,311,99.7785315243416,end,91.8352695810207,317,53.37990751456954,53.68626462915732,30.848934005343953,30.89291393650457,0.34812103126409655,0.34161966457943677,311,198,full,full,endpoints,3
80,4,159,306,99.81900272490402,end,100.53446118402108,308,53.2774507658942,52.96702021021371,30.55167859897572,30.855308824527814,0.3493820703888692,0.34685831893121166,306,198,full,full,endpoints,4
80,4,159,313,99.77511990288365,end,100.28519173531099,318,54.01747857967641,54.020924025895155,30.773777027147506,30.757021964302044,0.34584021572568613,0.3383537388721142,313,198,full,full,endpoints,5
81,4,161,301,99.81907215481132,end,99.1489864670802,306,52.83597471740478,52.658006725359826,30.461900599646995,30.504803099503114,0.35306380020198214,0.34826745747828347,301,198,full,full,endpoints,1
81,4,161,305,99.83862079823663,end,105.21628332617864,303,53.1901074097638,53.12845026140566,30.440134734286875,30.472712528335016,0.3489564633046107,0.344242455718111,305,198,full,full,endpoints,2
81,4,161,305,99.86865063028092,end,92.48182553373944,310,53.27266258702659,52.9121764741152,30.571369868015154,30.44127247473617,0.3508754574367298,0.3440828409848758,305,198,full,full,endpoints,3
81,4,161,303,99.82539775959822,end,103.36852999219576,313,53.348459441318155,53.2991040304382,30.4939157565149,30.5351533259015,0.35224577567427806,0.34714979613554425,303,198,full,full,endpoints,4
81,4,161,302,99.79174034343195,end,97.05391894112442,298,52.87930750476411,52.680151733164564,30.454523426320243,30.538028280013343,0.35216368975040335,0.34795128464120934,302,198,full,full,endpoints,5
82,4,163,300,99.8679380862675,end,93.6768111657578,310,52.91656147028931,52.8621364448639,30.492433578840277,30.68204411950892,0.3545506362416223,0.3534462807005918,300,198,full,full,endpoints,1
82,4,163,302,99.84636328276936,end,101.22148903387537,296,53.16546503151555,52.99176001751254,30.536716527318422,30.417825505426215,0.3536801222103845,0.3463789947555506,302,198,full,full,endpoints,2
82,4,163,304,99.87930228936304,end,102.68844016115247,306,53.493490469184174,53.40400695677423,30.67040454043403,30.87386266171245,0.35356334887990887,0.3498849218436113,304,198,full,full,endpoints,3
82,4,163,300,99.85835968877936,end,91.92137874993439,293,53.369894642891786,53.18401893940279,30.505091728572957,30.336036776543715,0.3557714417439872,0.34767460385952376,300,198,full,full,endpoints,4
82,4,163,305,99.848840138757,end,101.73139343264884,309,53.551573692338536,53.445054586866476,30.78083035857966,30.631838926484615,0.3537620052276954,0.3457852841951276,305,198,full,full,endpoints,5
83,4,165,297,99.87914596481804,end,97.43009164239304,302,52.96521262682133,53.20464736886039,30.444645516744433,30.500655723184718,0.3579151455176515,0.3535920375522637,297,198,full,full,endpoints,1
83,4,165,299,99.88283875924326,end,97.80362780846657,300,53.0912639108498,52.99470701413873,30.422930890518437,30.712950417618593,0.3552998023725404,0.35350066012521564,299,198,full,full,endpoints,2
83,4,165,298,99.91220703870523,end,95.4752828430268,303,53.12267036112701,52.9649155489992,30.56958018102882,30.8996700037216,0.3589234645040431,0.357111291194383,298,198,full,full,endpoints,3
83,4,165,301,99.90013827008757,end,100.9271665660207,305,53.29468423225904,53.29506339151359,30.626227938892796,30.946637933070505,0.3556586178484103,0.35443515171276563,301,198,full,full,endpoints,4
83,4,165,304,99.87715223525348,end,97.39590797370174,304,53.666635769510926,53.60341421119663,30.75532961041264,30.772316205051304,0.3543061114713173,0.3488268511254883,304,198,full,full,endpoints,5
84,4,167,295,99.90137692978796,end,104.87614932074449,291,52.93615795635511,52.982213452911225,30.427576760937765,30.56982654687908,0.3600725483667486,0.35710782396338425,295,198,full,full,endpoints,1
84,4,167,300,99.90325517869336,end,98.46916907489093,291,53.77026582694691,53.803251429679754,30.628866989503308,30.828500310806973,0.35831075342247803,0.35365628641213387,300,198,full,full,endpoints,2
84,4,167,295,99.90494477291308,end,103.20033886560583,300,52.873919069013,52.78498326498006,30.401309871000365,30.477405013935993,0.3595115428730759,0.35490016745156167,295,198,full,full,endpoints,3
84,4,167,298,99.9203519684442,end,103.82360423094175,297,53.282242179907314,53.15688186955261,30.578433162121677,30.793561323818828,0.35894828992812333,0.35563609420327924,298,198,full,full,endpoints,4
84,4,167,297,99.91455263557648,end,98.5436042618199,305,52.9653975575288,53.01077987202277,30.508614445959008,30.3709809068521,0.35863588029773663,0.353121311368344,297,198,full,full,endpoints,5
85,4,169,294,99.9250107797004,end,97.61051114974254,302,53.12632355017334,53.022535584399535,30.477194310559494,30.531567956972136,0.36213745886931986,0.35882000226575883,294,198,full,full,endpoints,1
85,4,169,294,99.930541215341,end,94.35547901603087,292,52.93883834109589,52.80016678824007,30.365323120709245,30.180728498039695,0.3604630039872814,0.3540913586173573,294,198,full,full,endpoints,2
85,4,169,294,99.94396503418132,end,97.3169753248342,292,53.11961648195458,53.19238489412359,30.49374906349955,30.546515527365248,0.36246645684685025,0.3587610977338309,294,198,full,full,endpoints,3
85,4,169,295,99.92675093439512,end,94.65321053501637,290,53.068963947516615,53.063823370891136,30.630458176448176,30.809161507155817,0.3630621768217321,0.3593846836519684,295,198,full,full,endpoints,4
85,4,169,294,99.96257134836718,end,103.06029086208375,293,53.24619077536507,53.57029678225705,30.44006400312249,30.818109731307583,0.3618774787484435,0.3614999453708587,294,198,full,full,endpoints,5
86,4,171,293,99.9443847095028,end,98.24264288826974,285,53.30332047959995,53.461312097121706,30.59656251413245,30.599690163000282,0.36529535250383566,0.3597123999129994,293,198,full,full,endpoints,1
86,4,171,292,99.94613069807184,end,102.53053756458979,293,53.059366668006824,52.93992277795736,30.5036935180108,30.514325832667268,0.3649957336974561,0.3605047321783925,292,198,full,full,endpoints,2
86,4,171,294,99.9370708323308,end,103.241291289249,291,53.46469261972312,53.32766682952048,30.660916340260147,30.88720931682172,0.3655541712004567,0.3620309100918124,294,198,full,full,endpoints,3
86,4,171,291,99.95369684397689,end,99.85955089868813,301,53.147456235084334,53.07204376235684,30.5122240110049,30.494875105470328,0.36660836640463246,0.36112385834606126,291,198,full,full,endpoints,4
86,4,171,292,99.95929619419417,end,98.75784177693353,298,53.15559676062588,53.07806345795603,30.521211174642843,30.441886147299865,0.36538660267174006,0.35805549604378073,292,198,full,full,endpoints,5
87,4,173,289,99.95969367190648,end,107.8794090967169,282,53.1081897158892,53.17609461109434,30.468836975916414,30.65741242832432,0.36834264132462136,0.3646831666768564,289,198,full,full,endpoints,1
87,4,173,288,99.9596833308899,end,105.83309760414635,285,52.80183669916435,52.90808905431339,30.416073561952256,30.488121216726622,0.36841398727883246,0.3636213476296759,288,198,full,full,endpoints,2
87,4,173,291,99.95408125780618,end,99.61963395148128,284,53.220541754054295,53.22758824426989,30.454509110562714,30.755716167875462,0.3658312841773968,0.3640091991688633,291,198,full,full,endpoints,3
87,4,173,289,99.97435474711948,end,98.22122832162998,294,53.14746039421558,53.33965123066757,30.46211025801556,30.296862907192352,0.3683808754892157,0.36160536076903455,289,198,full,full,endpoints,4
87,4,173,288,99.97250934682208,end,97.80452215995956,294,52.923790054899854,52.79349289636546,30.371516321997102,30.62254885838007,0.36794352665191854,0.36590579053049044,288,198,full,full,endpoints,5
88,4,175,288,99.9728310088752,end,98.62706426862489,290,53.3023971603373,53.16543348197368,30.561856209307187,30.7260939789281,0.3710641098650555,0.3677278968647886,288,198,full,full,endpoints,1
88,4,175,288,99.96375498368974,end,93.90562486906249,284,53.12963130763964,53.09660794902948,30.491916246377528,30.774973736569173,0.3699676479669231,0.36898380449241525,288,198,full,full,endpoints,2
88,4,175,288,99.96547526029836,end,102.36683329830318,281,52.94298168573603,53.08926685889932,30.46482487392116,30.64107869026293,0.369398528170939,0.36653186959329015,288,198,full,full,endpoints,3
88,4,175,288,99.98186796250296,end,95.45287976131874,288,53.028692438335966,52.950832774954854,30.45160516207281,30.726062005558425,0.36875300129088406,0.36675772753642516,288,198,full,full,endpoints,4
88,4,175,286,99.97826992376363,end,98.68933482127636,280,53.09519356293345,52.55424475001516,30.50218399143668,30.820367386369906,0.3726903840986741,0.3710717124174985,286,198,full,full,endpoints,5
89,4,177,285,99.97673044910232,end,102.43247148419123,293,53.1850237044811,52.97122000401179,30.515272039246728,30.673904487842265,0.3743641620430578,0.3704457373117521,285,198,full,full,endpoints,1
89,4,177,287,99.98025985212836,end,104.732312974012,282,53.319189874836084,53.07487738987644,30.600732178689174,30.595018095487195,0.37325389419280747,0.36651891817086224,287,198,full,full,endpoints,2
89,4,177,286,99.97306856742732,end,104.8546314630935,280,52.985703992041856,53.26252718722462,30.467037965604032,30.59942696229011,0.3718461368783648,0.367658427982394,286,198,full,full,endpoints,3
89,4,177,287,99.96951274188052,end,103.55064510264924,282,53.37261621853396,53.44149730295962,30.579965166427712,30.358829521568964,0.3730205699323902,0.36366061143076017,287,198,full,full,endpoints,4
89,4,177,286,99.98745587154812,end,98.08689691509827,293,53.2208898210726,53.48197564001746,30.519173060370854,30.903997758322067,0.37303848658076927,0.3720469489286032,286,198,full,full,endpoints,5
90,4,179,284,99.985839454819,end,98.86666591462262,278,53.2427399159093,53.25117264610338,30.551394804773576,30.54893215873367,0.3762804920606447,0.37118061412015635,284,198,full,full,endpoints,1
90,4,179,283,99.98227547457417,end,93.43903623357835,280,52.95333495714203,53.25861288952695,30.409916360532304,30.674906546881097,0.37506950693255653,0.3739801627334639,283,198,full,full,endpoints,2
90,4,179,284,99.98401420959148,end,95.89509785372796,278,52.93381157281165,52.90041736637399,30.354257427367678,30.433594670859318,0.3728604876473437,0.3687995655231163,284,198,full,full,endpoints,3
90,4,179,283,99.98758931262522,end,101.3368941328395,280,53.03475136556717,53.319572000148426,30.4673037895719,30.379021129506594,0.37564794838708415,0.36921650717844906,283,198,full,full,endpoints,4
90,4,179,283,99.98939010804406,end,98.9879177290138,282,53.14054364011646,53.149748211190925,30.509848990847534,30.64011762686765,0.3768722038513907,0.3740061789841385,283,198,full,full,endpoints,5
91,4,181,282,99.99299866974724,end,92.89575537096827,276,53.17968392718021,52.93903512115201,30.4956580912082,30.783133644487076,0.37807183364839325,0.37576992390896274,282,198,full,full,endpoints,1
91,4,181,281,99.99474080956472,end,101.0615974993063,277,53.047994074271124,53.0305050653931,30.364843383527933,30.039391082562524,0.3771277807969426,0.3675598152253021,281,198,full,full,endpoints,2
91,4,181,287,99.98595382319375,end,92.4308803032834,286,54.04488597728447,54.199612220258274,30.814881194616618,31.187967334652203,0.3777418262538096,0.37327427933760854,287,198,full,full,endpoints,3
91,4,181,281,99.99300955942748,end,97.94301403946908,276,53.0445078987936,53.19919985874316,30.484712471112058,30.906556446826283,0.3788606958771758,0.3779547036339289,281,198,full,full,endpoints,4
91,4,181,282,99.98946998947,end,102.11599875288677,290,53.179969828905996,53.25852799345822,30.444666224619883,30.245092616997532,0.3772194720470582,0.3693352234513647,282,198,full,full,endpoints,5
92,4,183,280,99.99653757595692,end,103.39760116077404,277,53.20481351136788,53.18486512332851,30.508383277421757,30.689422381702176,0.38106880683443534,0.3769841227080981,280,198,full,full,endpoints,1
92,4,183,281,100,end,100.79265815056391,274,53.140812449939325,53.252513711510304,30.48731094858894,30.444946026292417,0.3790163328771622,0.3729594262690881,281,198,full,full,endpoints,2
92,4,183,280,100,end,99.6506297328066,281,53.220694164293626,53.583623501910694,30.49602193584031,30.909705522091446,0.38078367248062017,0.381841530887086,280,198,full,full,endpoints,3
92,4,183,278,99.99480087345326,end,103.91609242400447,274,52.882585270039144,52.742864898198164,30.33979296836819,30.567215727445348,0.3806236369283424,0.37829376100330564,278,198,full,full,endpoints,4
92,4,183,280,99.99480096355477,end,98.3639568095869,273,53.00318626662144,52.92218050133001,30.44228741409536,30.736654627324583,0.3793832880208403,0.37680976438589775,280,198,full,full,endpoints,5
93,4,185,278,99.996573875803,end,97.90390507484642,278,53.18506308443609,53.34564344565126,30.498950042113655,30.336245416110895,0.38339810188489704,0.3750076029200702,278,198,full,full,endpoints,1
93,4,185,282,100,end,103.17226062789356,289,53.696975911435764,54.007140433205905,30.722026964800893,30.864149239353715,0.3821897430736892,0.3774261047034278,282,198,full,full,endpoints,2
93,4,185,278,99.99828834534344,end,100.25368764379517,269,53.20737607404791,53.40796740085761,30.52745879523391,30.733354399725965,0.38398119462084046,0.38172695915710053,278,198,full,full,endpoints,3
93,4,185,277,99.99143747645306,end,104.35904658245859,269,53.02303448663004,52.818391956703096,30.407373216969756,30.552670476864343,0.3831672203765226,0.3794535306553759,277,198,full,full,endpoints,4
93,4,185,277,99.99828731931218,end,97.56532040048128,274,53.04026790530372,53.18413881489629,30.408369155235597,30.382015692321836,0.38332648261058205,0.37717252350465913,277,198,full,full,endpoints,5
